id,comment_text,label
487,i commend everybody to look at the ftp site 'ftp.cicb.fr' ethernet address ... in the directory pubimagesastro there are lots of images all of kinds in astronomy subject especially in gif format and a new directory of some jpl animations for your comfort readme files in all subdirectories give size and description of each image and a days' newer images' list is in readmenew note you can connect it as 'anonymous' or 'ftp' user then the quota for each is users connected in the same time. so if the server responds you connection refused be patient nd note this site is reachable by gopher at 'roland.cicb.fr' ethernet address ... in 'divers serveurs ftple serveur ftp du cricicbimagesastro' if you have any comments suggestions problems then you can contact me at email 'rousselfunivrennes.fr',1
488,no. do this. have the dcx make an unscheduled landing at teh yard line during the halftime show of this years superbowl. abc will have more reporters there for that then at any news event.,1
489,i realy like this idea it would be wonderfull to see such a big bright satelite on the night sky. i will even promise to try to buy whatever product it advertises to help this project. please write to space marketing and encourage this project. i sadly dosent have enough money to invest in it.,1
490,hello all i apologize i haven't published my astro ftp list since march. now i haven't tested all the sites included into the list. i would notified all the people you have stored some older issues of my there are now lots of changes. many sites have gone away they either do not exist any more or all the astro stuff have removed. the job keep this list is very hard so all the notes and informat ion of changes new sites new contents etc. is welcome. i would thank all the net people who give me information for the newest version. regards veikko makela,1
491,supernovae put out or i forget which but it's only an order of magnitude.... not in gamma rays though. you'd hafta get all of that into gammas if they were at mpc but if a decent fraction of the sn output was in gammas it could reasonably be extragalactic but closer than mpc. i dunno sn theory so well but i can't think of how to get many gammas out. maybe i should look it up. big radio galaxies can put out ergs continually. that's just in the radio... there are a lot of gammas around them too but bursts nah. neither of these should be taken as explanations... just trying to show that those energies are produced by things we know about.,1
492,i don't think this will work. still the same in space integration problems small modules especially the bus modules. the mol would be bigger. also budget problems may end up stalling developemnt. a small undersized station wont have the science community support. program effeciencies may cut costs but the basic problems with freedom remain. in space integration too many flights too build. not enough science retrurn. essentialy billion to build mir. i think had nasa locked onto this design back in with scarring to support a truss for real expandability we'd be looking at a flying space station. this looks the most realistic to me imho but i dont know if there is enough will power to toss the cdr'd existing hardware and then take a rd power cut and do it this way. the core launch station has a lot of positive ideas. you could stick in more hatches for experimental concept modules. like the et derived workshops. or inflatable modules. pat sad but true. epitaph. killed by mismanagement.,1
493,trry the skywatch project in arizona.,1
494,stuff deleted would mr. hart please explain how one could get every nation on earth and every corporation to agree that astronomers own the night sky without coercion'. remember that not every nation follows the english common law. in most countries for most of history it was probably true that the rulers owned' everything not explicitly owned by individuals. even in north america where by the principle enunciated the aboriginal inhabitants should have owned everything when new arrivals wanted to use land and resources they just took it over. in case mr. hart hasn't noticed there is currently a brutal war going on in bosnia about who owns what. of course if some friendly super power were to give an international astronomy organization some antisatelite missiles and also agree to defend it if attacked such a proposal might work but it would hardly be noncoercive. some of us nutty environmentalists think it might make sense first to try to mobilize public opinion against advertising in space and also to use governmental actions like taxing power for example to discourage them. this of course would be too coercive for mr. hart.,1
495,how hard or easy would it be to have a combo mission such as a solar sail on the way out to the outer planets but once in near to orbit to use more normal means.. seems that everyone talks about using one system and one system only per mission why not have more than one propulsion system or did i miss something.. or did it die in committee michael adams nsmcaacad.alaska.edu i'm not high just jacked,1
496,an image of the moon has been caught in a weather satellite images of the earth. it appears in both the ut ir and visual images of the earth. the gif images can be down loaded from vmd.cso.uiuc.edu and are named ci.gif and cv.gif for the ir and visual images respectively. pretty cool pictures in the ir it's saturated but in the visual image details on the moon are viewable. the moon is not in the ut images.,1
497,there are a number of philosophical questions that i would like to ask if we encounter a life form during our space exploration how do we determine if we should capture it imprison it and then discect it if we encounter a civilization that is suffering economicly will we expend resources from earth to help them with all of the deseases we currently have that are deadly and undetectable what will be done to ensure that more new deadly deseases aren't brought back or that our deseases don't destroy life elsewhere have a day,1
498,exit,1
499,it's not quite what you were asking but a few years ago i helped some ee remote sensing people run some experiments on the microwave emmissivity of ice they used the sky for a background calibration source. they said that from earth's surface the sky looks like a k blackbody.,1
500,i know that alot of how people think and act in a long distance space project would be much like old tiem explorers sailors hunters and such who spent alot of time alone isolated and alone or in minimal surroundings and sopcial contacts.. such as the old arctic and antarctic expeditions and such.. i vote for a later on sci.space.medicine or similar newsgroup fro the discussion of long term missions into space and there affects on humans and such..,1
501,i'm not sure if this is a big issue but it seems to me like it might be up till now all g forces applied to the mirror and its mounting and nearly all g forces have been applied along the telescope's optical axis and against the mirror's base. reentry would apply forces along roughly the same axis but tending to pull the mirror away from the mount and the landing would apply onedge forces to both the mirror and mount. it could be that one or both of these would not survive. greg,1
502,it should be noted that the us benefitted not only from german science and technology after ww but also from british science and technology. from the discovery and manufacture of penicillin to jet engines swing wing aircraft the hovercraft etc etc. all were shipped lockstickandbarel across the atlantic. we still are suffering from this sort of thing because of some of the more parochial aspects of us procurement policy. meiko a british parallel computer company for example has now moved most of its facilities to the us since that was the only way it could sell stuff over there.,1
503,having read in the past about the failsafe mechanisms on spacecraft i had assumed that the command loss timer had that sort of function. however i always find disturbing the oxymoron of a noop command that does something. if the command changes the behavior or status of the spacecraft it is not a noop command. of course this terminology comes from a jet propulsion laboratory which has nothing to do with jet propulsion.,1
504,sorry i've lost track of who asked the question originally our news server at gsfc keeps things around for tremendously short periods of time but wanted to be certain before i replied. someone asked about displaying the compressed images from the voyager imaging cdroms on a mac. as peter ford mit pointed out a decompression program is available via ftp. sorry i don't remember the name of the node offhand although it's .mit.edu. in any case though one of the mac display programs cd rom browser by dana swift does display the compressed images directly. the program is shareware and is distributed by nssdc for nominal reproduction costs shipping if memory serves. this does not cover the shareware price which should go to dana for his diligent work and upgrades however. to request current pricing information information about available display software catalogs or data from nssdc contact our user support office at national space science data center coordinated request and user support office cruso mail code nasagoddard space flight center greenbelt md phone fax,1
505,i hate to belabor the obvious once again but if there had been an orbiter emergency in the early stages of the original hst deployment mission they would have had to land with hst in the bay. indeed they were worried about that. one concern was the possibility that they would lose a motor or something on the way up and make orbit but one that was too low to give hst a useful lifetime against atmospheric drag. i believe the decision was to deploy hst even if the projected lifetime was as short as six months. in fact we got an excellent orbit on the upper envelope of what the shuttle can do. i have never heard of any serious consideration that hst might be brought down for refurbishment. you would have the horrendous cost of transporting cleaning retesting and recertifying all the hardware on the ground in addition to the lost observing time and the cost of a second deployment mission with the risks that we might not get such a good orbit the second time. and you would probably still need a third servicing mission in a few years as gyros and other components wear out. better to have two servicing missions in space which could well happen than to bring hst down and take it up again.,1
506,no no no the previous one was called smiley. qb smiley and fw karla. note that neither name is official. it seems the discoverers have an aversion to the designation scheme.,1
507,well it's not that simple you're in earth's magnetic field and you don't generate electricity but it can be done. the way you power things is with electricity so the answer to the first question is definitely yes. if you meant to say propel rather than power the answer is sort of. yes you can use interaction with the earth's magnetic field to get electrical power and there are potential applications for this. however bear in mind that there is no free lunch. the energy isn't coming from nowhere. what such systems do is convert some of the energy of your orbital velocity into electrical energy. there are cases where this is a useful tradeoff. using power obtained in this way for propulsion is useful only in special situations however. what you can do is get your power by some other means e.g. solar arrays and run the interaction with the magnetic field in reverse pumping energy into the orbit rather than taking energy out of it. if you want more information trying looking up electrodynamic propulsion tether applications and magsails. no. a dragless satellite does not magically have no drag it burns fuel constantly to fight drag maintaining the exact orbit it would have if there was no drag. this is why there are quotes around dragless.,1
508,basically the right question although i was interested in cases closer to home where the sun is behind either a natural object or effective shielding. good point and thanks for the references.,1
509,indeed so it's at the extreme limit of what is humanly possible. it is possible only because mount everest is at a fairly low latitude there is a slight equatorial bulge in the atmosphere beyond what is induced by the earth's rotation thanks to the overall circulation pattern of the atmosphere air cools at poles and descends flowing back to equator where it is warmed and rises and this helps just enough to make everest withoutoxygen feasible. only just feasible mind you the guys who did it reported hallucinations and other indications of oxygen starvation and probably incurred some permanent brain damage.,1
510,if available please send to glen moore director science centre wollongong australia fax email gkmcc.uow.edu.au,1
511,fc exactly what fraction of current research is done on the big fc visable light telescopes from what i've seen or less fc down from amlost years ago. that sounds like dying fc to me... that doesn't seem like a fair comparison. infrared astronomy didn't really get started until something like yrs. ago it didn't explode until iras in . gammaray and i think xray observations didn't really get started until the 's. i believe the same is true of ultraviolet observations in general and i know that extreme uv short of angstroms observations until the euve launched last year had almost no history except a few observations on skylab in the 's. twentyfive years ago the vast majority of astronomers only had access to optical or radio instruments. now with far more instruments available growth in some of these new fields has resulted in optical work representing a smaller fraction of total astronomical work. fc that would be true if adaptive optics worked well in the visable. fc but take a look at the papers on the subject they refer to anything fc up to microns as visable. i don't know about you but most fc people have trouble seeing beyond microns or so... there are fc reasons to think adaptive optics will not work at shorter fc wavelengths without truely radical improvements in technology. hmm some of the folks in this department planning on using adaptive optics at the m at palomar for nearinfrared observations and microns might be surprised to hear this. and isn't the ntt already pushing toward . arcsecond resolution from a groundbased site remember . arcseconds was one of the selling points of hst.,1
512,think for a moment about the technology required to do that. by the time they could make the earth's sky look like las vegas the people could afford to go backpacking on the moon. round trip costs for kg to the moon would be about the same as kg in a low earth advertising orbit very roughly the same cost as a smallish billboard therefore. if such ads were to become common place that would have to be a very low price... the night sky on a lunar backpacking trip would still be very pristine... there's always been a problem of having to get away from civilization before you can really find natural scenery. years ago this usually didn't take a trip of over miles. today most people would have to go miles or more. if we ever get to the point where we have billboards on orbit that essentially means that no place on earth is still wild. while that may or may not be a good thing the orbital billboards aren't the problem they are just a symptom of growing denselypopulated civilization. banning such ads will not save your view of the night sky because by the time such ads could become widespread you will probably have trouble finding a place without street lights where you can see the stars... an ad on a moon of jupiter would be rather pointless since you need a telescope to see them. however i'd love to see them get all the publicity they could from underwritting the coca cola io orbital mapping probe. they already can to some extent the iau allows names derived from sponsors or patrons of scientific research. if microscum donates money to a university astronomy program one of the galactic astronomers could easily get a newly discovered galaxy named after them.,1
513,come on this is sci.space. an orbital billboard won't do any permanent damage in a few years it will reenter and probably hit los angles anyway the boost to space commerce orbital advertising might provide might speed the day it is possible for those with a yen for dark skies to get some really dark skies beyond the dust producing the zodiacal light. now if they wanted to paint the cocacola symbol on the moon in lampblack that would give me pause. it would be very difficult to reverse such a widespread application of pigments.,1
514,using greenhouses to extend the growing season shouldn't be a problem. i'm supprised they don't do so in alaska cheaper to import perhaps no the incas had no problems with this but the spanish did.,1
515,well pat for once i agree with you and i like your first idea that you had. it probably is the gamma ray signature of the warp transitions of interstellar spacecraft well it makes as much sense as some things. i was at the first gamma ray burst conference here at uah and had great fun watching the discomfiture of many of the gamma ray scientists. much scruitiny was given to the data reductions. i remember one person in particular who passionately declared that the data was completely wrong as there were no explanation for the phenomena of the smooth sky distribution. heck it even shoots down the warp transition theory . the next conference is soon and i will endeavour to keep in touch with this fun subject.,1
516,it is interesting to note in the past few days' correspondance that some believe that poor old new mexico is not capable of hosting a commercial space launch business. for many reasons it can and we here on the front lines see no reason why it should not. the 'spaceport political publicity' referred to the other day had its intended effect the state of new mexico did establish the start of the necessary government infrastructure to back a commercial space port. the commanding general at wsmr is in full support of dualuse for the facilities. the wsmr location also has some strategic advantages in the form of necessary infrastructure and controlled air space to support the project. just because the folks involved have not done the traditional aerospaceequivalent of vaporware by inviting folks out to kick nonexistent tires but have been merely doing their job to prepare for launch don't think that nothing has happened. from my interactions with the macdac folks i get the impression that they want to set a firm believable launch date based on vehicle readiness and not just some fiction to plug a space on a calendar. i believe that all will happen this summer and don't worry the locals here are planning to let everyone know when it does occur. stephen horan shorannmsu.edu,1
517,i don't think that idea means what you think it does. having everyone on earth subject to some ad agency's poor taste is an abomination. abomination n. loathing odious or degrading habit or act an object of disgust. oxford concise dictionary maybe you don't mind having every part of your life saturated with commercials but many of us loathe it. i'd rather not have the beauty of the night sky always marred by a giant billboard and i'll bet the idea is virtually sacrilegious to an astronomer like sagan.,1
518,sorry you have a wish for an uncluttered night sky but it isn't a right. when you get down to it you actually have no rights that the majority haven't agreed to give you and them in the process. it's a common misconception that being born somehow endows you with rights to this that and the other. sadly this is not true. now if you want to talk about the responsibility that should go with the power to clutter the night sky then that's a different matter.,1
519,doing this in anything like reasonable time would require more propulsion capability than we can manage. you would have to boost to pluto and then slow back down. you could do something like a hohman orbit but i think that would take ridiculous amounts of time my rubber bible is at home. insisting on perfect safety is for people who don't have the balls to live in the real world. mary shafer nasa ames dryden,1
520,idea for repair of satellites warning i am getting creative again why not build a inflatable space dock. basically deploy one side of the space dock using a scissor shaped structure saw it on beyond then maneuer the side to next to the satellite and then move the rest of the dock around the satellite and seal it.. the inflate the dock with a gas is does not have to be oxygen just neeeds to be nonflameble nondamaging to the satellite and abel to maintain heat thenheat the space dock for the astronaut who will be working onthe satellite to be able to not have to wear the normal bulky space suit but a much striped down own.. i know this might take a slot of work or not or just to plain wierd but ideas need to be thought of for where is tomorrow but in the imagination of the present..,1
521,some more references s.h. dole habitable planets for man blaisdell publishing company new york i don't know if this can be found any more. m.j. fogg extrasolar planetary systems a microcomputer simulation j. brit. interplanetary. soc. an estimate of the prevalence of biocompatible and habitable planets j. brit. interplanetary. soc. the first paper includes a detailed discussion of the physical conditions for habitability.,1
522,what evidence indicates that gamma ray bursters are very far away given the enormous power i was just wondering what if they are quantum black holes or something like that fairly close by why would they have to be at galactic ranges . . . david gives good explaination of the deductions from the isotropic 'edged' distribution to whit they are either part of the universe or part of the oort cloud. why couldn't they be earth centred with the edge occuring at the edge of the gravisphere i know there isn't any mechanism for them but there isn't a mechanism for the others either. what on earth is the gravisphere anyway before it's decay the pioneer venus orbiter had a gamma ray detector as does ulysses they detect the brightest bursts that the earth orbit detectors do so the bursts are at least at oort cloud distances. in principle four detectors spaced out by a few au would see parallax if the bursts are of solar system origin. the problem with oort cloud sources is that absolutely no plausible mechanism has been proposed. it would have to involve new physics as far as i can tell. closest to conventional oort sources is a model of bfield pinching by comets it's got too many holes in it to count but at least it was a good try...,1
523,not useful unless you've got some truly wonderful propulsion system for the mother ship that can't be applied to the probes. otherwise it's better to simply launch the probes independently. the outer planets are scattered widely across a twodimensional solar system and going to one is seldom helpful in going to the next one. uranus is not on the way to neptune. don't judge interplanetary trajectories in general by what the voyagers did they exploited a lineup that occurs only every couple of centuries and even so voyager took a rather indirect route to neptune. solar sails are pretty useless in the outer solar system. they're also very slow unless you assume quite advanced versions.,1
524,could someone please help me. i am trying to find the address to the tdrs receiving station at white sands missile range. i am interested in possible employment and would like to write for information.,1
525,we've been progressing towards that goal for years now. we precede any orbiting mission with flyby missions. of course it gets harder to do as we work our way farther away from earth. we're just starting to work out to the outer planets galileo will orbit jupiter and cassini around saturn.,1
526,you should have heard prof. mcnally from my days as an astronomy undergraduate denouncing photon pollution. it was easy to imagine him taking practical steps to modify the sodium lamps on the street outside mill hill observatory with a gauge shotgun however seriously it is possible to limit the effects of streetlights by adding a reflector so that the light only illuminates the ground which is after all where you need it. as a bonus the power consumption required for a given illumination level is reduced. strangely enough astronomers often seek to lobby elected local authorities to use such lighting systems with considerable success in the desert areas around the major us observatories. at least thats what mcnally told us all those years ago. british local authorities couldnt care less as far as i can see i suppose that the right to dark skies is no more than an aspiration but it is a worthwhile one. illuminated orbital billboards seem especially yukky and are presumably in the area of international law if any although i do find the idea of a right to bear antisatellite weapons intriguing.,1
527,well imho and i am just a nobody net.user henry spencer is to sci. as kibo is to alt. and rec..... ....but i could be wrong...did anybody mention the illuminati kitten,1
528,of course how many government projects after using pert gant c.p.m.s process flow diagrams level software projects.... actually come in on schedule and under cost. i know the gao determined that of all nasa projects miss their budgets due to failing to adequately measure engineering developement costs. me i am allin favor of government rd. i thought bell labs was one of the best to do research. i don't think the government should pour money into any one sector but should engage in projects which naturally push the state of the art. things like high tech construction projects apollo was worth it for the doing. running hte national labs. the ssc is grossly overweight but is a reasonable project at a lower cost. unfortunately support for solo investigators is direly neglected. maybe what they should do is throw out much of the process and just tell new ph'ds you get a time grant of . if you produce you can qualify for other grants. if you don't you never get in again. this way young people get a shot at reserach and older stale scientists don't dominate the process.,1
529,the most current orbital elements from the norad twoline element sets are carried on the celestial bbs and are updated daily when possible. documentation and tracking software are also available on this system. as a service to the satellite user community the most current elements for the current shuttle mission are provided below. the celestial bbs may be accessed hoursday at or bps using data bits stop bit no parity. element sets also updated daily shuttle elements and some documentation and software are also available via anonymous ftp from archive.afit.af.mil ... in the directory pubspace. sts u a . . . . . . .,1
530,has someone actually verified that mass is the predominant constraint on this mission you seem to be assuming it without giving supporting evidence. pat this would be slower more expensive and worse. slower the shuttle mission is scheduled to go up in december. that's less than eight months away. there is no way you could build new hardware retrain and reschedule the eva's in that time. more expensive your proposal still requires the shuttle to do everything it was going to do execpt fire the oms. in addition you've added significant extra cost for a new piece of complex hardware. according to a gao report on the omv i have before me there are only two currently planned missions that could use such a vehicle hst and axaf. since axaf has since been scaled back and hst can rely on the shuttle there doesn't seem to be any need for your vehicle.,1
531,stuff deleted the french spot is an example that comes to mind. although the company name escapes me at the moment sells images worldwide you can bet your last dollar franc that the french gov't gets first dibs. i remember a few years ago about the time spot was launched i was speaking to my dad an usaf officer about this and that and i happend to mention spot i think we were talking about technology utilization. he just about went ballistic. he wanted to know how i knew about spot and just what i knew. i guess that space surveillance is such a sensitive topic in the air force that he couldn't believe that i would read about such a system in the popular press ie. av week. mark,1
532,mike adams suggested discussions on longterm effects of spaceflight to the human being. i love this topic as some of you regulars know. so having seen henry's encouraging statement about starting to talk about it i shall. i feel that we as a community of people have unique resources to deliver to the world a comprehensive book which can elaborate on the utility of spaceflight to fields which are as divergent as medical intensive care agriculture environmental protection and probably more. i do not believe that the general public understands the impact of spaceflight on the whole of society. in the absence of such knowledge we see dwindling support of the world's space effort. just a few contributions from the space program to regular society . calculators . teflon so your eggs don't stick in the pan . pacemakers kept my grandfather alive from until p.s. to all the regular contributors to sci.space.news and sci.space.shuttle thanks for all your hard work keeping us informed as to the doings down in nasa and other spacetype agencies. i don't have much time to read usenet but i always read these two groups....,1
533,i can see it now emblazened across the evening sky,1
534,correction and some more info the kaliningrad that mr. larrison writes about is indeed near moscow. i've read that it may also be known by the name podlipk and is a short distance from zvezdny gorodok star city and the cosmonaut training center there. i read that the tsniimach central scientific research institute of machine building est. enterprise was also responsible for creating the nkik ground command and measurement complex including the kaliningrad flight control center which has controlled all sovietrussian manned spaceflights since its completion in . however it appears to have been a part of the ministry of general machine building which was not part of the military ministry of defense but would have been a part of the militaryindustrial complex.,1
535,why not design the solar arrays to be detachable. if the shuttle is going to retunr the hst what bother are some arrays. just fit them with a quick release. one space walk or use the second canadarm to remove the arrays.,1
536,space ad proposed this is undoubtedly the sickest thing to come down the marketing pipe in years and the best reason for resurrecting the star wars killer satellite system.,1
537,in space digest v ...about the protests over proposals to put a giant billboard into orbit mr. hathaway's post is right on the money if a little lengthy. in short an orbiting billboard would be trash in the same way that a billboard on the earth is trash. billboards make a place look trashy. that is why there are laws in many places prohibiting their use. the light pollution complaints are mainly an attempt to find some tangible reason to be against orbiting billboards because people don't feel morally justified to complain on the grounds that these things would defile the beauty of the sky. regular orbiting spacecraft are not the same in this respect since they are more like abstract entities but a billboard in space would be like a beer can somebody had thrown on the side of the road just trash.,1
538,well almost. it turns out that clever orbital mechanics can engineer things so that resonant interactions with the higher order harmonics of the earth's gravitational field can pump energy into a satellite and keep it from experiencing drag effects for periods of months to years. my favorite example of this is the sovietrussian heavy elint satellites of the cosmos class which are in resonance. in particular c has undergone two periods of prolonged gain in altitude the current one having started in june the mean altitude of the satellite is now as high as it has ever been since launch on march . looking at the elements for c also shows the limitations of norad's software but that's another story. this probably has little relevance to space stations since the degree orbits of the c satellites are at km which is unacceptably far into the inner van allen belt for manned platforms. but it's kind of interesting from the point of view of the physics of the situation. orbital elements for these satellites are available on request. allen thomson saic mclean va,1
539,another factor against bringing the hst back to earth is risk of contamination.,1
540,i'd hardly call the current pluto fast flyby proposal too large if the new technology insertion currently taking place succeeds the sc mass will drop to kg or too expensive million fy for two sc especially when compared to other nasa planetary missions. this proposal would work only if your various targets are relaively nearby and the require minimal deltav from the mother ship. a mission to the main belt might be one possibility for such a mission i recall a paper being presented at an aiaa deisgn conference in irvine in february where such a proposed spacecraft was designed by some grad students at ut austin i think. four minispacecraft would detatch from the main sc each visiting a seperate asteroid and then returning to the main sc. after analysis the main sc would then be targeted for the most interesting object for further study. now if i could only find that paper...,1
541,could someone explain where these names come from i'm sure there's a perfectly good reason to name a planetoid smiley but i'm equally sure that i don't know what that reason is. read john le carre's tinker tailor soldier spy the honorable schoolboy or smiley's people.,1
542,this is a good question. there are major blind spots in our understanding of what makes the earth habitable. for example why does the earth's atmosphere have the concentration of oxygen it does the naive answer is photosynthesis but this is clearly incomplete. photosynthesis by itself can't make the atmosphere oxygenated as the oxygen produced is consumed when the plants decay or are eaten. what is needed is photosynthesis plus some mechanism to sequester some fraction of the resulting reduced material. on earth this mechanism is burial in seafloor sediments of organic matter mostly from oceanic sources. however this burial requires continental sediments in the deep ocean the burial rate is so slow that most material is consumed before it can be sequestered. this suggests that a planet without large oceans or a planet without continents undergoing weathering will have a hard time accumulating an oxygen atmosphere. in particular an allocean planet may have a hard time supporting an oxygen atmosphere. there is also the problem of why the oxygen in the earth's atmosphere has been relatively stable over geological time for a period at least orders of magnitude longer than the decay time of atmospheric o to weathering in the absence of replenishment. no convincing feedback mechanism has been identified. perhaps the reason is the weak anthropic principle if during the last myr or so the oxygen level had dropped too low we wouldn't be here to be wondering about it.,1
543,what are those other objects ufos,1
544,jeffrey l. cook sez lazlo nibble sez actually paving ground glass over lichtenstein wouldn't demonstrate the strength of western capitalism since it's strength depends on use of the mind and materials in the fulfillment of needs and desires. mind you i'm not saying noone would benefit from glassedover land but i don't think anyone would actually pay for it unlike the potential billsats. i don't quite follow you on the part about someone exposing their genitals at parties but i got a chuckle from it anyway. and i thought i had some strange friends tommy mac tom mcwilliams wk they communicated with the communists tmibm.cl.msu.edu hm and pacified the pacifists. timbuk,1
545,.. one thing to recall. putting a satellite as high as possible is one thing. coming back to not only that altitude but matching the position of it in its orbit on a subsequent mission is another thing. any misalignment of the plane of the orbit during launch or being ahead or behind the target will require more fuel to adjust. this was considered in the original deployment. i agree though that the demands on the crew and complexity are stupendous. one has to admire how much they are trying to do.,1
546,given that what i described for the hst seemed to be the smt and given the mass amrgins on the discovery mission is tight enough that spacewalking has to be carefully constrained..... no edo pallets no spare suits no extra mmu's. why not do this quick test goldins philosophjy of faster cheaper better. build a real fast space tug to handle the reboost of the hst using clean cryo fuels and get it ready before the hst mission. if nasa could build mercury in months they should be able to make an smt in . how much would it need guidance package. use a voyager spare. thruster gear use ho or loxlh. bus use a commsat. grapple fixture. use a stripped down canadarm. comms package. spare xband omni gear.,1
547,dave what i recall from air craft maintence. torqque and safety wires or cotters were more important then if some bolt face were nicked up. if it was in bad shape you replaced it with another aircraft grade bolt. i can see adjustable spanners eating up profit but lives,1
548,davis nicoll sez i'd buy that for two reasons. the tubes for tv's and radios if you can still find them are usually x or more expensive than comparable transistors. also ask any electricguitar enthusiast which type of amp they prefer and they'll tell you tubetype since tubes have lower distortion and noise than transistors. 'course most of your electric guitar types just say tubes sound better dude. also transistors have the advantage in both wasteheat and energyuse mainly because of the heaters on the cathodes of the tubes. tommy mac tom mcwilliams wk as the radius of vision increases tmibm.cl.msu.edu hm the circumference of mystery grows.,1
549,is this still in print or available other than on loan i remember reading this many years ago and it's still the best thing i remember in this vein. insisting on perfect safety is for people who don't have the balls to live in the real world. mary shafer nasa ames dryden,1
550,and i lived out there too. it was a nice sleepy farm valley until the butler family decided to stick up all sorts of really tacky high rise office buildings and ruin my view of the sky. i guess i should have sued somebody,1
551,you can do a whole hell of a lot better than or degrees with the differential timing measurements from the interplanetary network. ignore the directional information from batse just look at the time of arrival. with three detectors properly arranged one can often get positions down to arc minutes. btw about oort cloud sources shouldn't this be testable in the fairly near future some of the grbs have very short rise times ms. we could detect the curvature of the burst wavefront out to a distance of on the order of bt c where b is the detector spacing and t the time resolution. for t ms and b au this is on the order of light years. i understand statistics will reduce this number considerably as would geometry if the burst is coming from the wrong direction.,1
552,i certainly like this option c... it's much more like the original phase b studies from the early 's. good stuff,1
553,i'll vote for anything where they don't feel constrained to use stupid and ugly pc phrases to replace words like 'manned'. if they think they need to do that they're more than likely engaging in 'politics and public relations as usual' rather than seriously wanting to actually get into space. so that eliminates option a from the running. what do they call a manned station in option c i'm actually about half serious about that. people should be more concerned with grammatical correctness and actually getting a working station than they are with 'political correctness' of terminology. insisting on perfect safety is for people who don't have the balls to live in the real world. mary shafer nasa ames dryden,1
554,why don't you activist guys cut misc.invest out of this thread they didn't offer any shares for sale yet...,1
555,i'd like to thank everyone and anyone who sent me information to help me with my project. i'll send my report to all who requested a copy,1
556,how difficult would it be to do a solar sail mission to say mercury not much has been there and there is a kms delta v to eat off. could a solar sail handle say adiscovery bus and drop it into mercury orbit good enough for rockets to put it into some form of polar orbit,1
557,original to watsscicom.alphacdc.com g'day watsscicom.alphacdc.com apr watsscicom.alphacdc.com wrote to all wac watsscicom.alphacdc.com bruce watson via kralizec wac the apollo program cost something like billion at a time when wac the value of a dollar was worth more than it is now. no one would wac take the offer. if we assume inflation since that b would be worth about b gd reckon a moon mission today could cost only b. thats a factor of ten reduction in cost. it might be possible to reduce that number futher by using a few shortcuts russian rockets. asuming it gets built i think the delta clipper could very well achive the goal. ta ralph,1
558,correct we have no parallax measurements on the bursts. therefore we can't tell whether they're slightly extra solar or not which means that parallax can't tell us whether or not it's real close.,1
559,would someone please send me a list of the historic space flights i am not looking for a list of all flights just the ones in which something monumental happened. or better yet is there an ftp site with the list of all shuttle flights,1
560,tell that to the people who run the meter keck telescope or the astronomers and engineers working on the gemini twin meter telescope project. it took years to build keck i and now they are building keck ii. according to the december sky telescope this second meter eye will convert the facility into a binocular telescope with double the lightgathering power and the ability to resolve the headlights of a car some kilometers away. japan's .meter subaru telescope will soon join keck on mauna kea. all these telescopes will work in the infrared yes but they are visible light telescopes and haven't you heard anything about adaptive optics a lot of research was done with star wars funding and some is now being shared with astronomers. this shows great promise. soon probably within a few years even the largest telescopes will be able to resolve to their theoretical limit despite the distortions of the atmosphere. to say that visible light astronomy is already a dying field is pure hokum. to use the logic that things are already bad so it doesn't matter if it gets worse is absurd. maybe common sense and logic are the dying fields. george krumins,1
561,you may want to put hubble back in the payload bay for a reboost and you don't want to clip off the panels each time. for the gammaray observatory one of the design requirements was that there be no storedenergy mecahnisms springs explosive squibs gas shocks etc. used for deployment. this was partially so that everything could be reeled back in to put it back in the payload bay and partially for safety considerations. i've heard that the wings on a cruise missile would cut you in half if you were standing in their swath when they opened. back when the shuttle would be going up every other day with a cost to orbit of . per pound everybody designed things for easy servicing.,1
562,.. these seem hardly like the groups to discuss this in but huh all legitimate power to enforce these rights derives from the consent of the governed not from no steenkin' piece of paper. civilized gov'mnt is not an autonomous computer program it's interactive. the constitution was made by the people and can be trashed by us it ain't no sacred scripture from which rights flow. our 'rights' come from our souls. and i sure didn't see any request to vote on trashing the sky. again my opinion only we keep our rights by using them not going to some court.,1
563,well i agree. i hope others chime in with suggestions on specific technologies which could be applied towards the maintenance of an earth like atmosphere on a longduration spacecraft. tim et al i think we should try looking at atmosphere first. this seems to be the single most fundamental issue in keeping anyone alive. we're all taught that when supporting a patient you look for maintaining airway. so in keeping with my trauma training and keeping my emergency medicine professor happy i suggest that we look at the issues surrounding a regenerable atmospheric circuit. howz that tim,1
